id,code_coding1_medicationType_code,code_coding1_medicationType_display,code_coding1_system,code_coding1_code,code_coding1_display,code_coding2_system,code_coding2_code,code_coding2_display,code_coding3_system,code_coding3_code,code_coding3_display,code_text,form_coding1_system,form_coding1_code,form_coding1_display,form_coding2_system,form_coding2_code,form_coding2_display,form_coding3_system,form_coding3_code,form_coding3_display,ingredient_itemCodeableConcept_coding1_system,ingredient_itemCodeableConcept_coding1_code,ingredient_itemCodeableConcept_coding1_display,ingredient_itemCodeableConcept_coding2_system,ingredient_itemCodeableConcept_coding2_code,ingredient_itemCodeableConcept_coding2_display,ingredient_strength_numerator_value,ingredient_strength_numerator_unit,ingredient_strength_numerator_system,ingredient_strength_numerator_code,ingredient_strength_denominator_value,ingredient_strength_denominator_unit,ingredient_strength_denominator_system,ingredient_strength_denominator_code
6e150762-7b7d-4d7f-878c-01f08d0821ab,,,,206905,Ibuprofen 400 MG Oral Tablet [Ibu],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3972ff49-1397-4b5c-b10c-89e190f96e1f,,,,314076,lisinopril 10 MG Oral Tablet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0807aa94-7996-42fa-992d-1e4b23026f36,,,,1599803,24 HR Donepezil hydrochloride 10 MG / Memantine hydrochloride 28 MG Extended Release Oral Capsule,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d3670c5b-abd5-44d4-9883-e415aca38b1b,,,,1535362,sodium fluoride 0.0272 MG/MG Oral Gel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c08e8125-e3cf-41b9-ac09-5a6acff8e881,,,,206905,Ibuprofen 400 MG Oral Tablet [Ibu],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
754e3ce3-22b0-46d7-8435-f313bc4146c7,,,,314076,lisinopril 10 MG Oral Tablet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e0f38acf-cafc-45a8-988b-4e2c09d0691e,,,,206905,Ibuprofen 400 MG Oral Tablet [Ibu],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e3c0f949-f209-4b19-875b-eeeede082fc2,,,,314076,lisinopril 10 MG Oral Tablet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f29a3eca-6046-477f-9181-14964f127f66,,,,206905,Ibuprofen 400 MG Oral Tablet [Ibu],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05808a42-2a22-4b17-9bfe-a05b44347646,,,,314076,lisinopril 10 MG Oral Tablet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7e9de792-0552-40b4-8dd1-ec4d8c919abe,,,,206905,Ibuprofen 400 MG Oral Tablet [Ibu],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c9d29b72-78a0-423c-92f5-e47ed214e311,,,,314076,lisinopril 10 MG Oral Tablet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96fafc15-5f63-4046-9f24-bdd81eb230a8,,,,206905,Ibuprofen 400 MG Oral Tablet [Ibu],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
495f053e-adac-45b6-b654-cbecb296c187,,,,314076,lisinopril 10 MG Oral Tablet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9f31f89e-504a-492d-b42e-410beb0b4670,,,,349094,budesonide 0.125 MG/ML Inhalation Suspension,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
309b9fc8-ff79-4f47-99be-07ad3947cd2a,,,,630208,albuterol 0.83 MG/ML Inhalation Solution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
772d1e16-bdc0-4f55-9c85-6845f8c4d98b,,,,349094,budesonide 0.125 MG/ML Inhalation Suspension,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f8d5cc9e-58be-4b98-ac87-534c3c1a0830,,,,630208,albuterol 0.83 MG/ML Inhalation Solution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
929251a0-9bd3-4429-bc35-a2eff7092e50,,,,2001499,Vitamin B12 5 MG/ML Injectable Solution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3df5c9a7-ebd9-49da-b236-b74f9d4b2c78,,,,562251,Amoxicillin 250 MG / Clavulanate 125 MG Oral Tablet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
818d35e7-9714-46b7-8777-6f2602e5d51b,,,,1535362,sodium fluoride 0.0272 MG/MG Oral Gel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a9b80a68-76de-4f1c-a900-2cfca4edfbe7,,,,313820,Acetaminophen 160 MG Chewable Tablet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1a6354a2-39ee-41f8-826a-f0c872b309fe,,,,312617,predniSONE 5 MG Oral Tablet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
906d57a8-e6f2-4fd2-84b5-aa91bda43778,,,,1014676,cetirizine hydrochloride 5 MG Oral Tablet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47f5d0a2-2c39-4f80-8d5e-2a9069365859,,,,1870230,NDA020800 0.3 ML Epinephrine 1 MG/ML Auto-Injector,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16b3bae1-4e40-4893-a982-0fdfe6629ec3,,,,1043400,Acetaminophen 21.7 MG/ML / Dextromethorphan Hydrobromide 1 MG/ML / doxylamine succinate 0.417 MG/ML Oral Solution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d1e4f9c3-64cb-4ec3-b5c9-39e804ba837c,,,,312617,predniSONE 5 MG Oral Tablet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6d2f667e-a810-4ac0-a51d-79ad2f57a5c1,,,,562251,Amoxicillin 250 MG / Clavulanate 125 MG Oral Tablet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f1b01a54-39ac-48f8-8c77-d8aaa51543dd,,,,309362,Clopidogrel 75 MG Oral Tablet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e3a671d-85b5-4b61-8c9a-46e55aa0a989,,,,312961,Simvastatin 20 MG Oral Tablet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d48f4a8d-0e8e-488d-8885-7f8b6978dd24,,,,866412,24 HR metoprolol succinate 100 MG Extended Release Oral Tablet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f4a8b225-fae8-435c-abf5-588f6cdf10ad,,,,705129,Nitroglycerin 0.4 MG/ACTUAT Mucosal Spray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2f3ecad0-84d5-463a-affe-14d116ea6907,,,,310798,Hydrochlorothiazide 25 MG Oral Tablet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4ab8ff92-fb26-4e36-b773-6ef2e73035e1,,,,904419,Alendronic acid 10 MG Oral Tablet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dfe9d683-728c-4112-8fe2-3d919d13cd64,,,,310798,Hydrochlorothiazide 25 MG Oral Tablet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d7d854aa-f60b-400e-871d-affc48237881,,,,904419,Alendronic acid 10 MG Oral Tablet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b61d8aa2-19a7-4ddb-af66-4a0e05c92afe,,,,310798,Hydrochlorothiazide 25 MG Oral Tablet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5f647f2b-31f3-4964-a23a-b420c0028240,,,,904419,Alendronic acid 10 MG Oral Tablet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5a14697d-2c5d-4d92-a1a1-961f18387889,,,,1535362,sodium fluoride 0.0272 MG/MG Oral Gel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19b89cfe-47b3-4c64-b635-21b24ad4a447,,,,310798,Hydrochlorothiazide 25 MG Oral Tablet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3886a215-54ba-4ea4-aa0f-5237f364814a,,,,904419,Alendronic acid 10 MG Oral Tablet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37bf17ea-6807-455e-9a55-e6254d5b0e67,,,,310798,Hydrochlorothiazide 25 MG Oral Tablet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3e2b86c2-3df9-48f6-ac78-ff571bd97481,,,,904419,Alendronic acid 10 MG Oral Tablet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96434c59-e1c5-4523-bc90-c0f300fde30e,,,,310436,Galantamine 4 MG Oral Tablet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58f49915-15e1-46c6-b863-629231ab3529,,,,310798,Hydrochlorothiazide 25 MG Oral Tablet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83dfcb39-2b84-4e4d-b5cb-7b78b6e184aa,,,,904419,Alendronic acid 10 MG Oral Tablet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5dfa4a56-aba3-41f6-b3fb-9fa6e850fa59,,,,1535362,sodium fluoride 0.0272 MG/MG Oral Gel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c7caa960-cbb6-46a3-b4e6-348dc1120771,,,,562251,Amoxicillin 250 MG / Clavulanate 125 MG Oral Tablet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0d52a3ab-0e33-483d-ae26-30933bdee92f,,,,310798,Hydrochlorothiazide 25 MG Oral Tablet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0f01d7b2-2dd7-4479-8e37-402c9629e9fb,,,,904419,Alendronic acid 10 MG Oral Tablet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e5124c5c-9909-4823-b1f9-93f1a96996a3,,,,1049221,Acetaminophen 325 MG / oxyCODONE Hydrochloride 5 MG Oral Tablet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b16d07ac-23de-466d-ad2a-0e5ead202e9c,,,,849574,Naproxen sodium 220 MG Oral Tablet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
946ccb2d-accb-494e-976d-ec94b25a616a,,,,856987,Acetaminophen 300 MG / HYDROcodone Bitartrate 5 MG Oral Tablet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aad30463-ad79-4409-9f89-a4745a958c9d,,,,310798,Hydrochlorothiazide 25 MG Oral Tablet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0bc573af-4c34-451e-8941-948d375c8057,,,,904419,Alendronic acid 10 MG Oral Tablet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6c7cc115-4df1-4d02-9dd1-65b20866e413,,,,996740,Memantine hydrochloride 2 MG/ML Oral Solution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
745348b1-fc00-4c93-b38b-53d0609f9ba0,,,,310798,Hydrochlorothiazide 25 MG Oral Tablet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
010b002c-e86d-4d31-b1c9-08a5a82590af,,,,904419,Alendronic acid 10 MG Oral Tablet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bb33fcf4-3abe-470c-a7c5-9bfe0b91d8e2,,,,310798,Hydrochlorothiazide 25 MG Oral Tablet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2312aa7b-0ac1-4c6a-9eed-9dcb82005c8d,,,,904419,Alendronic acid 10 MG Oral Tablet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10b3fe52-320d-41d1-87fd-29fd3017c546,,,,857005,Acetaminophen 325 MG / HYDROcodone Bitartrate 7.5 MG Oral Tablet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cf5b907f-5508-4842-9965-dcb06f9a0d20,,,,310965,Ibuprofen 200 MG Oral Tablet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bcb04f75-e721-40b1-a059-047e7b499d7f,,,,310798,Hydrochlorothiazide 25 MG Oral Tablet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78fc780c-3769-4b96-a810-74ad91944966,,,,904419,Alendronic acid 10 MG Oral Tablet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9162645d-d032-40a0-9e78-3cb962519f4b,,,,849574,Naproxen sodium 220 MG Oral Tablet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b5d7b190-2332-49c3-9fa5-87c927afe3ab,,,,310798,Hydrochlorothiazide 25 MG Oral Tablet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fa3a5f1c-54b4-425a-a134-6f7647b67211,,,,904419,Alendronic acid 10 MG Oral Tablet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a2624c31-3249-47c6-a026-24c01db67dab,,,,310798,Hydrochlorothiazide 25 MG Oral Tablet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f667d322-20dd-4b87-bef2-ef4249eca5d4,,,,904419,Alendronic acid 10 MG Oral Tablet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72e1d81c-26a1-4d04-9443-9c61a3be0a72,,,,310798,Hydrochlorothiazide 25 MG Oral Tablet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b8e5b9c8-2480-46a5-85ba-135ce5554a87,,,,904419,Alendronic acid 10 MG Oral Tablet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1d2bfd48-c32a-4e9d-a5fb-30188904f8ca,,,,310798,Hydrochlorothiazide 25 MG Oral Tablet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4cffdd09-fc9f-4361-b932-502a194800d5,,,,904419,Alendronic acid 10 MG Oral Tablet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41c5322f-7b42-459d-a120-5d2bcb6e9cf0,,,,310798,Hydrochlorothiazide 25 MG Oral Tablet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ae6fd40e-933a-4842-b97a-d33538daeaf4,,,,904419,Alendronic acid 10 MG Oral Tablet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39e602ba-b0e0-4ccf-87f6-715c4549ace9,,,,1535362,sodium fluoride 0.0272 MG/MG Oral Gel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8f52c2ff-fcf8-46fe-895a-4e972f4f89ac,,,,206905,Ibuprofen 400 MG Oral Tablet [Ibu],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f789695d-b7e5-4700-b05f-c66452e3df82,,,,856987,Acetaminophen 300 MG / Hydrocodone Bitartrate 5 MG Oral Tablet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f385f82d-f608-4624-af40-0e7902fafd26,,,,206905,Ibuprofen 400 MG Oral Tablet [Ibu],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5bfe95c3-1aa7-45c8-90b9-45f38d57a863,,,,206905,Ibuprofen 400 MG Oral Tablet [Ibu],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87e6d266-6ebe-4f7c-905d-b9c593bb260d,,,,1535362,sodium fluoride 0.0272 MG/MG Oral Gel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a182beff-a09d-4283-8c82-37dcfabc5ba6,,,,206905,Ibuprofen 400 MG Oral Tablet [Ibu],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9474e489-58b4-4789-bfac-75f6a097f68a,,,,206905,Ibuprofen 400 MG Oral Tablet [Ibu],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1af821ac-6860-47b8-969e-c5fe47eca2e6,,,,1535362,sodium fluoride 0.0272 MG/MG Oral Gel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1235e113-3a40-47f5-be9b-9dfc2457dfde,,,,206905,Ibuprofen 400 MG Oral Tablet [Ibu],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ea01d660-2edf-4f86-b443-cec7ca8b67f4,,,,313782,Acetaminophen 325 MG Oral Tablet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8dbb4c9b-02d4-44fe-b59e-ce2d8ca88930,,,,206905,Ibuprofen 400 MG Oral Tablet [Ibu],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08cb8a25-05b5-435a-ab08-1a1661a6e463,,,,314231,Simvastatin 10 MG Oral Tablet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9d662b31-b499-4015-8880-d40409bf8f58,,,,206905,Ibuprofen 400 MG Oral Tablet [Ibu],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f86314cb-b246-46a0-a4e9-b1dd654e523b,,,,1535362,sodium fluoride 0.0272 MG/MG Oral Gel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4259db34-3a4e-4467-ad0d-154a7840df69,,,,314231,Simvastatin 10 MG Oral Tablet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36a50cb6-5cf1-4348-8147-3c9530135158,,,,206905,Ibuprofen 400 MG Oral Tablet [Ibu],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
289f3d13-813c-4503-9043-cbe822fffb45,,,,206905,Ibuprofen 400 MG Oral Tablet [Ibu],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
825ee543-3d02-40b3-ba05-a0b8b002d441,,,,314231,Simvastatin 10 MG Oral Tablet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a1a03d61-f2f8-45fd-b443-f7f5751e4ec4,,,,206905,Ibuprofen 400 MG Oral Tablet [Ibu],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8491fd71-064e-4982-805e-0cdaedfb05c3,,,,1535362,sodium fluoride 0.0272 MG/MG Oral Gel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b98e9ce4-73d1-4510-a9ac-6b99b618b332,,,,206905,Ibuprofen 400 MG Oral Tablet [Ibu],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fca4ffba-8c35-4a33-aa80-f0723094ec8b,,,,314231,Simvastatin 10 MG Oral Tablet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d765673c-831f-45c3-97f8-cb67aac60f54,,,,849574,Naproxen sodium 220 MG Oral Tablet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48696bf5-0680-4c30-9386-c682299870c4,,,,313782,Acetaminophen 325 MG Oral Tablet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
acd49624-13f5-4b1c-92cf-b4ecbb06949a,,,,206905,Ibuprofen 400 MG Oral Tablet [Ibu],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3b60882b-fc70-42e2-aad4-e9837da78780,,,,314231,Simvastatin 10 MG Oral Tablet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c78a371a-8f74-426f-888c-6d5409635487,,,,807283,Mirena 52 MG Intrauterine System,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d3792d2a-046e-4b0b-bf9a-efab35c48336,,,,1000126,1 ML medroxyprogesterone acetate 150 MG/ML Injection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97867d55-0697-41e6-9ec8-3045040b2d67,,,,757594,Jolivette 28 Day Pack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22ece6e6-5384-4fc3-b82c-252dddc595f6,,,,1535362,sodium fluoride 0.0272 MG/MG Oral Gel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c017893a-e8c3-4e16-b533-7548a0a4543b,,,,1000126,1 ML medroxyPROGESTERone acetate 150 MG/ML Injection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
832b0c0d-656d-4eb3-aa2b-c2d8b9bf2dda,,,,562251,Amoxicillin 250 MG / Clavulanate 125 MG Oral Tablet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c24cf53c-0edd-4ddc-80db-eeb735f06736,,,,748856,Yaz 28 Day Pack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0d3cf6ad-5370-4725-a7d8-1c9705daf663,,,,749762,Seasonique 91 Day Pack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43b8b228-c381-4f87-9d4a-71e39351ab1a,,,,749762,Seasonique 91 Day Pack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
815257c4-03fd-4cdb-86ca-2ab67c72f8a8,,,,243670,aspirin 81 MG Oral Tablet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a2514a78-deed-4076-a75b-ea788c5e0896,,,,866514,metoprolol tartrate 50 MG Oral Tablet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
da692a2d-5e5c-41b5-a84b-910a30410f2a,,,,259255,atorvastatin 80 MG Oral Tablet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c7c3a519-2f26-4d84-a35c-845a019b2c65,,,,314077,lisinopril 20 MG Oral Tablet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ac6b7a4a-324e-4ef3-8cb6-62d06b570f83,,,,855812,prasugrel 10 MG Oral Tablet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ed36b42c-9f44-4458-a48b-84a369dc087e,,,,849574,Naproxen sodium 220 MG Oral Tablet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b9708719-7a88-401c-9d23-2d540417c568,,,,562251,Amoxicillin 250 MG / Clavulanate 125 MG Oral Tablet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
af3b87ea-f34a-4db2-8848-77ded42beb28,,,,309309,ciprofloxacin 500 MG Oral Tablet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7044f4cf-32a2-42de-9097-e1ed96ff028b,,,,1535362,sodium fluoride 0.0272 MG/MG Oral Gel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ee55769b-0eec-40b8-831b-8e68f302bedd,,,,1535362,sodium fluoride 0.0272 MG/MG Oral Gel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a8d2e5d7-6246-465b-86e9-9496c5045c79,,,,1535362,sodium fluoride 0.0272 MG/MG Oral Gel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
de37fd44-7f90-45fb-a619-88cc6b26d654,,,,389221,Etonogestrel 68 MG Drug Implant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a866239e-4798-48d9-abc3-a88bedafb62b,,,,757594,Jolivette 28 Day Pack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7fe7d3b0-0ae3-421e-b287-aaa962c59d24,,,,1535362,sodium fluoride 0.0272 MG/MG Oral Gel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bde68260-4f1d-41cb-b3ab-70570cb70c85,,,,1648755,nitrofurantoin  macrocrystals 25 MG / nitrofurantoin  monohydrate 75 MG Oral Capsule,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3e361864-6503-4ac5-9e28-a51565ecfa83,,,,751905,Trinessa 28 Day Pack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a496027f-42fb-4819-8a00-7d3a62968b0b,,,,749762,Seasonique 91 Day Pack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
880324b1-d3e0-4de7-8c35-a3f945f896a5,,,,310798,Hydrochlorothiazide 25 MG Oral Tablet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82758242-0735-4003-a713-1f9c3caf17ae,,,,314076,lisinopril 10 MG Oral Tablet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ce8b7c46-808b-4ac4-bcc0-74f1bce0aad1,,,,310798,Hydrochlorothiazide 25 MG Oral Tablet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f0e8f1ad-4173-4ab2-81da-8eba3db18bc7,,,,314076,lisinopril 10 MG Oral Tablet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e8a501fd-6236-482c-b403-9d50ae54f82d,,,,310798,Hydrochlorothiazide 25 MG Oral Tablet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fbe83ae2-ef02-4b70-b314-3fe6463956e3,,,,314076,lisinopril 10 MG Oral Tablet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0c21e59f-1960-4b4d-92e5-1514964f1063,,,,1535362,sodium fluoride 0.0272 MG/MG Oral Gel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b440b475-1252-4b85-b553-1b68ea1b0947,,,,310798,Hydrochlorothiazide 25 MG Oral Tablet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f63af671-29a8-4831-bb11-225dfbd03e9e,,,,314076,lisinopril 10 MG Oral Tablet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e7e29437-252c-487d-b9c6-01d93e73557a,,,,313782,Acetaminophen 325 MG Oral Tablet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272c8730-ec30-4387-b12f-0a615c28b629,,,,310798,Hydrochlorothiazide 25 MG Oral Tablet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2a7a66b1-32ed-44c2-b796-443eb1e64dd9,,,,314076,lisinopril 10 MG Oral Tablet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d847f391-9e31-45ce-b00a-e85547870dfb,,,,310798,Hydrochlorothiazide 25 MG Oral Tablet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b1700040-9215-49d5-8e8c-08925e622fe0,,,,314076,lisinopril 10 MG Oral Tablet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c710c7e2-a7f3-4a29-a4f0-ab8b87572832,,,,314231,Simvastatin 10 MG Oral Tablet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20cc4288-0b5c-4669-87af-295a7995ea5c,,,,310798,Hydrochlorothiazide 25 MG Oral Tablet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7c2762a8-f73e-42cc-9407-1c8d525043fd,,,,314076,lisinopril 10 MG Oral Tablet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f4b260d9-a7c7-4a0a-a231-9b6ef8b9b2c2,,,,314231,Simvastatin 10 MG Oral Tablet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a7203b66-8bdb-4ade-9774-c4f464e5305d,,,,310798,Hydrochlorothiazide 25 MG Oral Tablet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d18d5607-cde9-4bcf-8911-31702e081f55,,,,314076,lisinopril 10 MG Oral Tablet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73ece088-228d-451a-9c9f-47aa9eccbcda,,,,314231,Simvastatin 10 MG Oral Tablet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e279684f-1ae2-4b3c-b3e8-37f0ec14e951,,,,310798,Hydrochlorothiazide 25 MG Oral Tablet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aca420be-0c40-4569-9e11-b07a520a9343,,,,314076,lisinopril 10 MG Oral Tablet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1e35e0ee-5385-4c56-9638-cb16b3f5d5e2,,,,314231,Simvastatin 10 MG Oral Tablet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5cd450dc-ec7c-4b85-97ad-70c97a579c92,,,,857005,Acetaminophen 325 MG / HYDROcodone Bitartrate 7.5 MG Oral Tablet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80fd83dd-887f-4c83-adf8-16dfa0c0eac2,,,,849574,Naproxen sodium 220 MG Oral Tablet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7db8b171-b0b3-4a06-877b-620297fe4c23,,,,310798,Hydrochlorothiazide 25 MG Oral Tablet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2bf1f95c-a8d3-4628-bec2-e1615621c276,,,,314076,lisinopril 10 MG Oral Tablet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01a989a4-c4b9-45d4-93a1-1985b486be5f,,,,314231,Simvastatin 10 MG Oral Tablet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
